coordinates,coordinates.coordinates,coordinates.type,created_at,geo,geo.coordinates,geo.type,id,place.bounding_box.coordinates,place.bounding_box.type,place.contained_within,place.country,place.country_code,place.full_name,place.id,place.name,place.place_type,place.url,text,user.contributors_enabled,user.created_at,user.default_profile,user.default_profile_image,user.description,user.entities.description.urls,user.entities.url.urls,user.favourites_count,user.follow_request_sent,user.followers_count,user.following,user.friends_count,user.geo_enabled,user.has_extended_profile,user.id,user.id_str,user.is_translation_enabled,user.is_translator,user.lang,user.listed_count,user.location,user.name,user.notifications,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_banner_url,user.profile_image_url,user.profile_image_url_https,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.protected,user.screen_name,user.statuses_count,user.time_zone,user.translator_type,user.url,user.utc_offset,user.verified
,"[-79.75074, 40.43871]",Point,Sat Jan 12 00:26:48 +0000 2019,,"[40.43871, -79.75074]",Point,1083882955972534273,"[[[-79.8196766, 40.385071], [-79.7038286, 40.385071], [-79.7038286, 40.46208], [-79.8196766, 40.46208]]]",Polygon,[],United States,US,"Municipality of Monroeville, PA",6f8088a9a420904f,Municipality of Monroeville,city,https://api.twitter.com/1.1/geo/id/6f8088a9a420904f.json,"Road construction, right lane closed in #PaTurnpike on PATP WB between Pittsburgh and Allegheny Vly #traffic https://t.co/SL0Oqn0Vyr",False,Wed Feb 09 22:54:23 +0000 2011,True,False,"Providing accurate & reliable real-time traffic data for broadcast, web, wireless, and navigation consumers in the Pittsburgh area.",[],"[{'expanded_url': 'http://www.ttwnetwork.com/', 'url': 'https://t.co/u8Ma9PdKyY', 'indices': [0, 23], 'display_url': 'ttwnetwork.com'}]",223,False,2674,False,44,True,False,249858456,249858456,False,False,en,95,"Pittsburgh, PA",TTWN Pittsburgh,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,https://pbs.twimg.com/profile_banners/249858456/1507133952,http://pbs.twimg.com/profile_images/439098856840503296/vmLm5RMZ_normal.png,https://pbs.twimg.com/profile_images/439098856840503296/vmLm5RMZ_normal.png,1DA1F2,C0DEED,DDEEF6,333333,True,False,TotalTrafficPIT,70194,,none,https://t.co/u8Ma9PdKyY,,False
,"[-80.32491, 40.81398]",Point,Sat Jan 12 00:10:09 +0000 2019,,"[40.81398, -80.32491]",Point,1083878763438444552,"[[[-80.338862, 40.788267], [-80.312045, 40.788267], [-80.312045, 40.836946], [-80.338862, 40.836946]]]",Polygon,[],United States,US,"Big Beaver, PA",3a479b46cbadf77f,Big Beaver,city,https://api.twitter.com/1.1/geo/id/3a479b46cbadf77f.json,"Road construction, right lane closed in #PaTurnpike on PATP EB between PA-18 and Cranberry #traffic https://t.co/SL0Oqn0Vyr",False,Wed Feb 09 22:54:23 +0000 2011,True,False,"Providing accurate & reliable real-time traffic data for broadcast, web, wireless, and navigation consumers in the Pittsburgh area.",[],"[{'expanded_url': 'http://www.ttwnetwork.com/', 'url': 'https://t.co/u8Ma9PdKyY', 'indices': [0, 23], 'display_url': 'ttwnetwork.com'}]",223,False,2674,False,44,True,False,249858456,249858456,False,False,en,95,"Pittsburgh, PA",TTWN Pittsburgh,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,https://pbs.twimg.com/profile_banners/249858456/1507133952,http://pbs.twimg.com/profile_images/439098856840503296/vmLm5RMZ_normal.png,https://pbs.twimg.com/profile_images/439098856840503296/vmLm5RMZ_normal.png,1DA1F2,C0DEED,DDEEF6,333333,True,False,TotalTrafficPIT,70194,,none,https://t.co/u8Ma9PdKyY,,False
,"[-80.70588, 28.0788]",Point,Sat Jan 12 00:09:37 +0000 2019,,"[28.0788, -80.70588]",Point,1083878629149458432,"[[[-80.7061232, 28.057132], [-80.670763, 28.057132], [-80.670763, 28.092459], [-80.7061232, 28.092459]]]",Polygon,[],United States,US,"June Park, FL",83497087a4b0382a,June Park,city,https://api.twitter.com/1.1/geo/id/83497087a4b0382a.json,"Road construction, left lane closed in #Brevard on I 95 NB at US-192 #traffic https://t.co/YKhnnOgYFK",False,Wed Feb 09 22:41:41 +0000 2011,True,False,,[],,110,False,404,False,96,True,False,249853776,249853776,False,False,en,54,"Orlando, FL",TT+WN Orlando,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,,http://pbs.twimg.com/profile_images/439096259278671872/7z3UkOov_normal.png,https://pbs.twimg.com/profile_images/439096259278671872/7z3UkOov_normal.png,1DA1F2,C0DEED,DDEEF6,333333,True,False,TotalTrafficMCO,61798,,none,,,False
,,,Fri Jan 11 23:41:30 +0000 2019,,,,1083871552528097281,"[[[-95.774704, 35.995476], [-89.098843, 35.995476], [-89.098843, 40.613641], [-95.774704, 40.613641]]]",Polygon,[],United States,US,"Missouri, USA",2526edd24c06e60c,Missouri,admin,https://api.twitter.com/1.1/geo/id/2526edd24c06e60c.json,The road I live in is closed. (For good reason) https://t.co/Ugq1h7KF6M,False,Sun Apr 15 20:00:36 +0000 2012,True,False,Storm Chaser. Mizzou Atmospheric Science major. NWS Memphis Student Volunteer. Mizzou Storm Chase Team Chair,[],"[{'expanded_url': 'http://sklweather.wordpress.com', 'url': 'https://t.co/KRKswNpym7', 'indices': [0, 23], 'display_url': 'sklweather.wordpress.com'}]",8079,False,2605,False,299,True,True,554601671,554601671,False,False,en,108,"Columbia, MO",Skyler Lancaster,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,https://pbs.twimg.com/profile_banners/554601671/1525630903,http://pbs.twimg.com/profile_images/993194538406694913/_F-f9ntF_normal.jpg,https://pbs.twimg.com/profile_images/993194538406694913/_F-f9ntF_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,MO_WX,14610,,none,https://t.co/KRKswNpym7,,False
,,,Fri Jan 11 20:41:37 +0000 2019,,,,1083826282918494208,"[[[-91.51308, 36.970298], [-87.019935, 36.970298], [-87.019935, 42.508303], [-91.51308, 42.508303]]]",Polygon,[],United States,US,"Illinois, USA",f54a2170ff4b15f7,Illinois,admin,https://api.twitter.com/1.1/geo/id/f54a2170ff4b15f7.json,The Bookmobile will not be on the road tomorrow due to expected road conditions. If a travel advisory is issued for… https://t.co/EHz6VBoFNy,False,Wed Oct 17 03:22:46 +0000 2018,True,False,"Sponsored by the Henderson County Public Library in Biggsville, Illinois.  Our bookmobile serves several towns in the County. Stop at the library for details.",[],"[{'expanded_url': 'http://www.hendersoncolibrary.com', 'url': 'https://t.co/JcBRct2w7t', 'indices': [0, 23], 'display_url': 'hendersoncolibrary.com'}]",1,False,1,False,28,True,False,1052399492845187072,1052399492845187072,False,False,en,0,"Illinois, USA",HCPL Bookmobile,False,F5F8FA,,,False,https://pbs.twimg.com/profile_banners/1052399492845187072/1539747709,http://pbs.twimg.com/profile_images/1052404178650320902/Q2XOFg80_normal.jpg,https://pbs.twimg.com/profile_images/1052404178650320902/Q2XOFg80_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,bookmobile_hcpl,6,,none,https://t.co/JcBRct2w7t,,False
,"[-106.5156, 35.11618]",Point,Fri Jan 11 19:21:38 +0000 2019,,"[35.11618, -106.5156]",Point,1083806155086987264,"[[[-106.7916912, 35.0158912], [-106.473745, 35.0158912], [-106.473745, 35.218114], [-106.7916912, 35.218114]]]",Polygon,[],United States,US,"Albuquerque, NM",813a485b26b8dae2,Albuquerque,city,https://api.twitter.com/1.1/geo/id/813a485b26b8dae2.json,"Road construction, right lane closed in #Albuquerque on Juan Tabo Blvd SB from Candelaria Rd to past Indian School Rd #traffic",False,Tue Feb 08 23:44:59 +0000 2011,False,False,See a traffic issue? Call & let us know about it on our traffic tipline 883-8369,[],"[{'expanded_url': 'http://totaltraffic.com/LocalTraffic/Albuquerque/', 'url': 'https://t.co/0ksDF2WEvB', 'indices': [0, 23], 'display_url': 'totaltraffic.com/LocalTraffic/A…'}]",26,False,1545,False,226,True,False,249397229,249397229,False,False,en,73,Albuquerque,TTN Albuquerque,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,,http://pbs.twimg.com/profile_images/439087501743890432/Em-oMhHz_normal.png,https://pbs.twimg.com/profile_images/439087501743890432/Em-oMhHz_normal.png,0084B4,C0DEED,DDEEF6,333333,True,False,TotalTrafficABQ,22351,,none,https://t.co/0ksDF2WEvB,,False
,"[-106.6793, 35.0591]",Point,Fri Jan 11 19:21:37 +0000 2019,,"[35.0591, -106.6793]",Point,1083806153551822848,"[[[-106.736956, 34.938902], [-106.626779, 34.938902], [-106.626779, 35.084125], [-106.736956, 35.084125]]]",Polygon,[],United States,US,"South Valley, NM",01588ad6021ef7e7,South Valley,city,https://api.twitter.com/1.1/geo/id/01588ad6021ef7e7.json,Closed due to road construction in #Sw on Goff NB north of Quiet Ln #traffic https://t.co/roJyGryxFq,False,Tue Feb 08 23:44:59 +0000 2011,False,False,See a traffic issue? Call & let us know about it on our traffic tipline 883-8369,[],"[{'expanded_url': 'http://totaltraffic.com/LocalTraffic/Albuquerque/', 'url': 'https://t.co/0ksDF2WEvB', 'indices': [0, 23], 'display_url': 'totaltraffic.com/LocalTraffic/A…'}]",26,False,1545,False,226,True,False,249397229,249397229,False,False,en,73,Albuquerque,TTN Albuquerque,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,,http://pbs.twimg.com/profile_images/439087501743890432/Em-oMhHz_normal.png,https://pbs.twimg.com/profile_images/439087501743890432/Em-oMhHz_normal.png,0084B4,C0DEED,DDEEF6,333333,True,False,TotalTrafficABQ,22351,,none,https://t.co/0ksDF2WEvB,,False
,"[-106.5688, 35.05817]",Point,Fri Jan 11 19:21:37 +0000 2019,,"[35.05817, -106.5688]",Point,1083806152314494977,"[[[-106.7916912, 35.0158912], [-106.473745, 35.0158912], [-106.473745, 35.218114], [-106.7916912, 35.218114]]]",Polygon,[],United States,US,"Albuquerque, NM",813a485b26b8dae2,Albuquerque,city,https://api.twitter.com/1.1/geo/id/813a485b26b8dae2.json,Road construction-- right and center lane closed in #Albuquerque on Gibson Blvd EB east of Louisiana Blvd #traffic https://t.co/roJyGryxFq,False,Tue Feb 08 23:44:59 +0000 2011,False,False,See a traffic issue? Call & let us know about it on our traffic tipline 883-8369,[],"[{'expanded_url': 'http://totaltraffic.com/LocalTraffic/Albuquerque/', 'url': 'https://t.co/0ksDF2WEvB', 'indices': [0, 23], 'display_url': 'totaltraffic.com/LocalTraffic/A…'}]",26,False,1545,False,226,True,False,249397229,249397229,False,False,en,73,Albuquerque,TTN Albuquerque,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,,http://pbs.twimg.com/profile_images/439087501743890432/Em-oMhHz_normal.png,https://pbs.twimg.com/profile_images/439087501743890432/Em-oMhHz_normal.png,0084B4,C0DEED,DDEEF6,333333,True,False,TotalTrafficABQ,22351,,none,https://t.co/0ksDF2WEvB,,False
,"[-106.5245, 35.12348]",Point,Fri Jan 11 19:21:37 +0000 2019,,"[35.12348, -106.5245]",Point,1083806150720712706,"[[[-106.7916912, 35.0158912], [-106.473745, 35.0158912], [-106.473745, 35.218114], [-106.7916912, 35.218114]]]",Polygon,[],United States,US,"Albuquerque, NM",813a485b26b8dae2,Albuquerque,city,https://api.twitter.com/1.1/geo/id/813a485b26b8dae2.json,"Road construction, right lane closed in #Albuquerque on Comanche Rd EB from Morris St to Juan Tabo Blvd #traffic https://t.co/roJyGryxFq",False,Tue Feb 08 23:44:59 +0000 2011,False,False,See a traffic issue? Call & let us know about it on our traffic tipline 883-8369,[],"[{'expanded_url': 'http://totaltraffic.com/LocalTraffic/Albuquerque/', 'url': 'https://t.co/0ksDF2WEvB', 'indices': [0, 23], 'display_url': 'totaltraffic.com/LocalTraffic/A…'}]",26,False,1545,False,226,True,False,249397229,249397229,False,False,en,73,Albuquerque,TTN Albuquerque,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,,http://pbs.twimg.com/profile_images/439087501743890432/Em-oMhHz_normal.png,https://pbs.twimg.com/profile_images/439087501743890432/Em-oMhHz_normal.png,0084B4,C0DEED,DDEEF6,333333,True,False,TotalTrafficABQ,22351,,none,https://t.co/0ksDF2WEvB,,False
,"[-81.27518444, 28.46750066]",Point,Fri Jan 11 18:33:50 +0000 2019,,"[28.46750066, -81.27518444]",Point,1083794128129978368,"[[[-81.507905, 28.3882177], [-81.2276403, 28.3882177], [-81.2276403, 28.615139], [-81.507905, 28.615139]]]",Polygon,[],United States,US,"Orlando, FL",55b4f9e5c516e0b6,Orlando,city,https://api.twitter.com/1.1/geo/id/55b4f9e5c516e0b6.json,"I never thought I would see my Face/Name on #ProWrestling flyer.

When I started this #ProWrestling training road m… https://t.co/MW7Sot9904",False,Tue Jul 18 19:11:30 +0000 2017,False,False,"#SuperHeavyWeight #AmateurBoxer, #HeavyWeight #SemiProBoxer, #ProWrestler 💥@eggweights💥Next Fight 🥊2/1-2/19 https://t.co/UBovFYT0qn @realmccoypromo","[{'expanded_url': 'http://realmccoypromotions.com', 'url': 'https://t.co/UBovFYT0qn', 'indices': [108, 131], 'display_url': 'realmccoypromotions.com'}]","[{'expanded_url': 'https://www.prowrestlingtees.com/wildmissmyrtle', 'url': 'https://t.co/irnKPwv9Mu', 'indices': [0, 23], 'display_url': 'prowrestlingtees.com/wildmissmyrtle'}]",1808,False,3933,False,497,True,True,887389382113710081,887389382113710081,False,False,en,0,"Columbia, SC ",Wild 😜Card 🃏Miss Myrtle 🌸,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,https://pbs.twimg.com/profile_banners/887389382113710081/1532502059,http://pbs.twimg.com/profile_images/1083428291632091136/VJGPHXZv_normal.jpg,https://pbs.twimg.com/profile_images/1083428291632091136/VJGPHXZv_normal.jpg,E81C4F,000000,000000,000000,False,False,WildMissMyrtle,1549,,regular,https://t.co/irnKPwv9Mu,,False
,"[-73.73634, 42.73992]",Point,Fri Jan 11 17:50:14 +0000 2019,,"[42.73992, -73.73634]",Point,1083783155901960194,"[[[-73.832933, 42.676375], [-73.694717, 42.676375], [-73.694717, 42.801868], [-73.832933, 42.801868]]]",Polygon,[],United States,US,"Latham, NY",00278f1677a13e8d,Latham,city,https://api.twitter.com/1.1/geo/id/00278f1677a13e8d.json,"Road construction, right lane closed in #Latham on Hwy 2 WB between Swatling Rd and Grove Ave #traffic https://t.co/Lz3PqqUkWC",False,Fri Aug 14 12:10:09 +0000 2009,False,False,"Real Time Traffic Updates for Albany, NY from Total Traffic Network.",[],"[{'expanded_url': 'http://totaltraffic.com/LocalTraffic/Albany', 'url': 'http://t.co/BrywlIoQMD', 'indices': [0, 22], 'display_url': 'totaltraffic.com/LocalTraffic/A…'}]",1,False,825,False,147,True,False,65620338,65620338,False,False,en,37,"Albany, NY",TTN Albany,False,0099B9,http://abs.twimg.com/images/themes/theme4/bg.gif,https://abs.twimg.com/images/themes/theme4/bg.gif,True,https://pbs.twimg.com/profile_banners/65620338/1528397850,http://pbs.twimg.com/profile_images/1004799432695545856/NZb7ivVx_normal.jpg,https://pbs.twimg.com/profile_images/1004799432695545856/NZb7ivVx_normal.jpg,0099B9,5ED4DC,95E8EC,3C3940,True,False,TotalTrafficALB,32721,,none,http://t.co/BrywlIoQMD,,False
,,,Fri Jan 11 17:49:20 +0000 2019,,,,1083782927358590976,"[[[-85.336872, 40.95926], [-85.003231, 40.95926], [-85.003231, 41.214574], [-85.336872, 41.214574]]]",Polygon,[],United States,US,"Fort Wayne, IN",3877d6c867447819,Fort Wayne,city,https://api.twitter.com/1.1/geo/id/3877d6c867447819.json,"We're excited to say:
Dupont Road Is Wide Open Again!

No, we weren't closed... the road widening construction has… https://t.co/rV2xCV0xna",False,Sat Oct 17 00:47:27 +0000 2009,False,False,"Fort Wayne's best home for beer, wine, liquor, party supplies and more.
S&V Liquors ~ Service and Value.
Learn more at: https://t.co/nF9ckXWSQj","[{'expanded_url': 'http://www.svliquors.com', 'url': 'https://t.co/nF9ckXWSQj', 'indices': [120, 143], 'display_url': 'svliquors.com'}]","[{'expanded_url': 'http://www.svliquors.com', 'url': 'http://t.co/nF9ckXXqFR', 'indices': [0, 22], 'display_url': 'svliquors.com'}]",680,False,213,False,116,True,False,83017142,83017142,False,False,en,14,"Fort Wayne, Indiana",S&V Liquors,False,000000,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,False,https://pbs.twimg.com/profile_banners/83017142/1536663732,http://pbs.twimg.com/profile_images/1013421136670060544/zyldx2f4_normal.jpg,https://pbs.twimg.com/profile_images/1013421136670060544/zyldx2f4_normal.jpg,000080,000000,000000,000000,False,False,Svliquors,723,,none,http://t.co/nF9ckXXqFR,,False
,,,Fri Jan 11 16:41:26 +0000 2019,,,,1083765839449468928,"[[[-74.041878, 40.570842], [-73.855673, 40.570842], [-73.855673, 40.739434], [-74.041878, 40.739434]]]",Polygon,[],United States,US,"Brooklyn, NY",011add077f4d2da3,Brooklyn,city,https://api.twitter.com/1.1/geo/id/011add077f4d2da3.json,@The_Jank @moneyries @TheVic @WSDAH Go down north 12th street all the way to thr River. The road is closed now to t… https://t.co/L3OqSYT8hG,False,Fri Mar 06 22:32:12 +0000 2009,False,False,CEO and founder of Kentucky Space Craft. Stay to your left ! Food is more to me. Music even more.,[],,2090,False,143,False,146,True,False,23129033,23129033,False,False,en,17,"Greenpoint Brooklyn, NY",SkeeterBrooklyn,False,022330,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,https://pbs.twimg.com/profile_banners/23129033/1380385701,http://pbs.twimg.com/profile_images/847302842696192000/UdUkI0um_normal.jpg,https://pbs.twimg.com/profile_images/847302842696192000/UdUkI0um_normal.jpg,ABB8C2,000000,95A9DB,333333,True,False,PauliePiso,4927,,none,,,False
,"[-106.5956, 35.10558]",Point,Fri Jan 11 16:30:33 +0000 2019,,"[35.10558, -106.5956]",Point,1083763100879339522,"[[[-106.7916912, 35.0158912], [-106.473745, 35.0158912], [-106.473745, 35.218114], [-106.7916912, 35.218114]]]",Polygon,[],United States,US,"Albuquerque, NM",813a485b26b8dae2,Albuquerque,city,https://api.twitter.com/1.1/geo/id/813a485b26b8dae2.json,Closed due to road construction in #Albuquerque on Cutler Both EB/WB west of Washington St #traffic https://t.co/roJyGryxFq,False,Tue Feb 08 23:44:59 +0000 2011,False,False,See a traffic issue? Call & let us know about it on our traffic tipline 883-8369,[],"[{'expanded_url': 'http://totaltraffic.com/LocalTraffic/Albuquerque/', 'url': 'https://t.co/0ksDF2WEvB', 'indices': [0, 23], 'display_url': 'totaltraffic.com/LocalTraffic/A…'}]",26,False,1545,False,226,True,False,249397229,249397229,False,False,en,73,Albuquerque,TTN Albuquerque,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,,http://pbs.twimg.com/profile_images/439087501743890432/Em-oMhHz_normal.png,https://pbs.twimg.com/profile_images/439087501743890432/Em-oMhHz_normal.png,0084B4,C0DEED,DDEEF6,333333,True,False,TotalTrafficABQ,22351,,none,https://t.co/0ksDF2WEvB,,False
,"[-106.65, 35.08653]",Point,Fri Jan 11 14:34:42 +0000 2019,,"[35.08653, -106.65]",Point,1083733945957654528,"[[[-106.7916912, 35.0158912], [-106.473745, 35.0158912], [-106.473745, 35.218114], [-106.7916912, 35.218114]]]",Polygon,[],United States,US,"Albuquerque, NM",813a485b26b8dae2,Albuquerque,city,https://api.twitter.com/1.1/geo/id/813a485b26b8dae2.json,"Road construction, left lane closed in #Albuquerque on Tijeras Ave EB west of 3rd St #traffic https://t.co/roJyGryxFq",False,Tue Feb 08 23:44:59 +0000 2011,False,False,See a traffic issue? Call & let us know about it on our traffic tipline 883-8369,[],"[{'expanded_url': 'http://totaltraffic.com/LocalTraffic/Albuquerque/', 'url': 'https://t.co/0ksDF2WEvB', 'indices': [0, 23], 'display_url': 'totaltraffic.com/LocalTraffic/A…'}]",26,False,1545,False,226,True,False,249397229,249397229,False,False,en,73,Albuquerque,TTN Albuquerque,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,,http://pbs.twimg.com/profile_images/439087501743890432/Em-oMhHz_normal.png,https://pbs.twimg.com/profile_images/439087501743890432/Em-oMhHz_normal.png,0084B4,C0DEED,DDEEF6,333333,True,False,TotalTrafficABQ,22351,,none,https://t.co/0ksDF2WEvB,,False
,"[-106.52, 31.79295]",Point,Fri Jan 11 14:27:27 +0000 2019,,"[31.79295, -106.52]",Point,1083732124262375424,"[[[-106.634874, 31.6206683], [-106.199987, 31.6206683], [-106.199987, 31.966068], [-106.634874, 31.966068]]]",Polygon,[],United States,US,"El Paso, TX",6a0a3474d8c5113c,El Paso,city,https://api.twitter.com/1.1/geo/id/6a0a3474d8c5113c.json,"Road construction, shoulder closed in #ElPaso on I 10 Both EB/WB from Executive Ctr Blvd to Sunland Park Dr #traffic https://t.co/nZ2qPHc0XJ",False,Thu Feb 10 20:42:54 +0000 2011,True,False,,[],,15,False,659,False,455,True,False,250302410,250302410,False,False,en,47,"El Paso, TX",TTN El Paso,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,,http://pbs.twimg.com/profile_images/439093302327906304/Dro5zYaU_normal.png,https://pbs.twimg.com/profile_images/439093302327906304/Dro5zYaU_normal.png,1DA1F2,C0DEED,DDEEF6,333333,True,False,TotalTrafficELP,64341,,none,,,False
,"[-83.31035, 42.61461]",Point,Fri Jan 11 14:20:07 +0000 2019,,"[42.61461, -83.31035]",Point,1083730278575755265,"[[[-83.325363, 42.529187], [-83.206336, 42.529187], [-83.206336, 42.620953], [-83.325363, 42.620953]]]",Polygon,[],United States,US,"Bloomfield Township, MI",76ad816c29482c9b,Bloomfield Township,city,https://api.twitter.com/1.1/geo/id/76ad816c29482c9b.json,"Road construction, left lane closed in #BloomfieldHills on Telegraph Rd Both NB/SB at Fairfax Ave #traffic https://t.co/93KUmrD8jO",False,Wed Feb 09 00:19:01 +0000 2011,True,False,Stuck in a slowdown?  Give us a call on the 24 hour tipline 248-936-4400,[],,101704,False,824,False,83,True,False,249409119,249409119,False,False,en,77,"Detroit, MI",TTWN Detroit,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,https://pbs.twimg.com/profile_banners/249409119/1355937175,http://pbs.twimg.com/profile_images/439092745152385024/tA7uyvN9_normal.png,https://pbs.twimg.com/profile_images/439092745152385024/tA7uyvN9_normal.png,1DA1F2,C0DEED,DDEEF6,333333,True,False,TotalTrafficDET,111843,,none,,,False
,,,Fri Jan 11 13:50:43 +0000 2019,,,,1083722877097164805,"[[[-81.046876, 35.001706], [-80.646695, 35.001706], [-80.646695, 35.416412], [-81.046876, 35.416412]]]",Polygon,[],United States,US,"Charlotte, NC",512a8a4a4c4b4be0,Charlotte,city,https://api.twitter.com/1.1/geo/id/512a8a4a4c4b4be0.json,"There’s no Wells Fargo Bank on Beatties Ford Road, and the two ATMs they had, they’ve closed them. From Johnson C S… https://t.co/tyVMCXzcMr",False,Sun Oct 28 02:31:30 +0000 2018,False,False,ENFP | 23| Independent | University at Albany Alumna 💜💛👩🏾‍🎓 | Bowie State University ‘20 💛🖤 MPA | Support Our Fucking Troops 🇺🇸,[],,2868,False,460,False,373,True,True,1056372859579305985,1056372859579305985,False,False,en,4,"Hyattsville, MD",Kasandra,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,https://pbs.twimg.com/profile_banners/1056372859579305985/1546737369,http://pbs.twimg.com/profile_images/1084631374106165249/IxRuqLXi_normal.jpg,https://pbs.twimg.com/profile_images/1084631374106165249/IxRuqLXi_normal.jpg,FAB81E,000000,000000,000000,False,False,sandraforpres,10245,,none,,,False
,,,Fri Jan 11 13:28:39 +0000 2019,,,,1083717324060774400,"[[[-109.060257, 36.992427], [-102.041524, 36.992427], [-102.041524, 41.003445], [-109.060257, 41.003445]]]",Polygon,[],United States,US,"Colorado, USA",e21c8e4914eef2b3,Colorado,admin,https://api.twitter.com/1.1/geo/id/e21c8e4914eef2b3.json,"PLATTESCHOOLS: Due to the current weather conditions, and hazardous road conditions, all schools will be closed tod… https://t.co/p6xYJzp8Pd",False,Tue Jun 23 15:09:48 +0000 2015,False,False,"Wife to an Air Force Veteran, Mother to Ryker and Odin, World Traveler, Motorcycle Enthusiast, and a Dynamics GP Guru!  Dynamics GP Certified Professional.",[],"[{'expanded_url': 'http://briwaresolutions.com', 'url': 'https://t.co/gFHKxjIwSJ', 'indices': [0, 23], 'display_url': 'briwaresolutions.com'}]",7989,False,310,False,436,True,True,3253693806,3253693806,False,False,en,12,"Colorado, USA",Kristen Hosman,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,https://pbs.twimg.com/profile_banners/3253693806/1547307060,http://pbs.twimg.com/profile_images/970799070120886272/DIt4Mvo7_normal.jpg,https://pbs.twimg.com/profile_images/970799070120886272/DIt4Mvo7_normal.jpg,1B95E0,000000,000000,000000,False,False,KristenHosman,2209,,none,https://t.co/gFHKxjIwSJ,,False
,"[-112.0829, 33.68369]",Point,Fri Jan 11 12:37:24 +0000 2019,,"[33.68369, -112.0829]",Point,1083704426844573696,"[[[-112.3239143, 33.29026], [-111.9254391, 33.29026], [-111.9254391, 33.8154652], [-112.3239143, 33.8154652]]]",Polygon,[],United States,US,"Phoenix, AZ",5c62ffb0f0f3479d,Phoenix,city,https://api.twitter.com/1.1/geo/id/5c62ffb0f0f3479d.json,Road closed due to broken water main in #Phoenix on 7th Ave Both NB/SB at Deer Vly Rd #PHXtraffic https://t.co/hUIi7YWVvM,False,Wed Feb 09 22:48:40 +0000 2011,False,False,Call in your Traffic Problems - 602-374-6300,[],"[{'expanded_url': 'http://TTWnetwork.com', 'url': 'http://t.co/8EKZi4k5rI', 'indices': [0, 22], 'display_url': 'TTWnetwork.com'}]",61,False,1974,False,187,True,False,249856377,249856377,False,False,en,131,"Phoenix, AZ",TTN Phoenix,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,,http://pbs.twimg.com/profile_images/439098732013838337/8q9ZLgpa_normal.png,https://pbs.twimg.com/profile_images/439098732013838337/8q9ZLgpa_normal.png,0084B4,C0DEED,DDEEF6,333333,True,False,TotalTrafficPHX,119849,,none,http://t.co/8EKZi4k5rI,,False
